uniq_id,crawl_timestamp,product_url,product_name,product_description,list_price,sale_price,brand,item_number,gtin,package_size,category,postal_code,available
3dbd8d129df4d3564dfb568f1b7333df,2020-03-10 04:03:30,https://www.cymbalstore.com/ip/4-Pack-Bioluz-LED-PAR30-LED-Bulb-Indoor-Outdoor-Spot-Light-Dimmable-Soft-White-3000K-UL-Listed/886950348,Bioluz LED PAR30 Bulb,"The Bioluz LED PAR30 Bulb delivers bright, energy-efficient lighting. This 12W bulb replaces a 100W incandescent, producing 850 lumens in a 40-degree beam angle. Dimmable and instant-on, it offers a 3000K color temperature to match halogen lamps. UL Listed and mercury-free, Bioluz LED PAR30 combines performance, safety, and beautiful light.",24.99,24.99,Bioluz LED,571704143,0682440827685,,Household Essentials | Light Bulbs | Halogen Bulbs,,t
b1837028c2b9e12b1b480c92d14a1155,2020-03-10 04:00:42,https://www.cymbalstore.com/ip/Sylvania-20887-Compact-Fluorescent-4-Pin-Triple-Tube-2700K-42-watt/928981452,Sylvania 42W Compact Fluorescent,"The Sylvania 42W Compact Fluorescent lamp delivers efficient lighting with a 4-pin base. This ECOLOGIC amalgam lamp offers 3200 Lumens of brightness at a warm 2700K color temperature and a color rendering index (CRI) of 82. Designed for use with electronic and dimming ballasts, this 42W lamp boasts a long 16000-hour lifespan.",9.65,9.65,Sylvania,"",0680220007012,,Household Essentials | Light Bulbs | Fluorescent Bulbs | CFL Bulbs,,t
8fd0ec7c2c31166e95d213b8be51dbac,2020-01-24 13:17:42,https://www.cymbalstore.com/ip/Ziploc-Container-Variety-Pack-7ct/39444458,Ziploc Container Set,"Keep food fresh and organized with the Ziploc Container Set. These containers lock in freshness with a secure, audible seal, saving you money by reducing waste. The wide rim, finger grips, and ridged lid provide easy handling. Measurement lines ensure accurate portioning. Ideal for storing gifts, household items, 100-calorie servings, snacks, kids' lunches, or office meals. This set makes storage and meal prep a breeze.",4.87,4.87,Ziploc,564793119,0025700709343,,Household Essentials | Paper & Plastic | Food Storage Containers | Ziploc Containers,,f
6052557adcf78963729fafc4f3e4b1ab,2020-01-24 13:20:27,https://www.cymbalstore.com/ip/682-685-Tub-Stopper-with-Metal-Ring-Rubber-Quantity-5/184863677,Tub Stopper with Metal Ring,"This Tub Stopper with Metal Ring provides a reliable seal for standard 1-1/2 to 2 inch tub drains. Constructed from durable rubber with a secure metal ring, it ensures a tight fit to prevent water from escaping during baths or showers. The metal ring adds extra weight and stability, helping the stopper stay in place. Simple to install and easy to use.",15.01,15.01,MP,"",0052088081556,,Household Essentials | Drain & Septic Care,,t
b55ba12ad71d97c981d82054a98870c1,2020-03-10 03:42:31,https://www.cymbalstore.com/ip/Libman-Angled-Toilet-Bowl-Brush-Antibacterial-Scrubbing-Bristles-Brush-for-Bathroom-nbsp-Cleaning/536477206,Libman Toilet Bowl Brush,"The Libman Toilet Bowl Brush features a comfortable handle and angled head for thorough rim cleaning. Durable, dense bristles effectively clean your toilet with 360\u00b0 reach, even under the rim. The ergonomic design adds a modern touch to your bathroom. Made with firm polymer fibers twisted in rust-resistant wire, the brush head is strong yet gentle, preventing scratches. The dual molded handle provides a secure, non-slip grip, even when wet.",13.99,13.99,Diplastible,"",0605943928123,,Household Essentials | Cleaning Supplies | Cleaning Tools | Bowl Brushes & Plungers,,t
1999827c72e312e0be728b2c79ba9602,2020-01-24 14:03:08,https://www.cymbalstore.com/ip/Pest-Control-Bulb-Duster-Sprayer-Pesticide-Diatomaceous-Earth-Powder-Duster/447905505,Bulb Duster,"The Bulb Duster is a pesticide and insecticide applicator, perfect for dispensing diatomaceous earth and other powders. Safe for use indoors and outdoors, this duster features a clog-resistant nozzle and removable copper components for durability. Effectively targets bedbugs, fleas, spiders, cockroaches, ants, and more. Easy to load and use, it's a more durable and effective alternative to traditional dusters. Dimensions: 31cm x 5.5cm.",15.06,15.06,"","",0703930939920,,Household Essentials | Pest Control | Insect Sprays & Foggers,,f
4d7fc8eee2597543ee51542acb6e3185,2020-01-24 14:04:40,https://www.cymbalstore.com/ip/Tomahawk-Live-Trap-Repeating-Plastic-Snake-Trap/101859511,Repeating Snake Trap,"Effectively catch small to medium snakes (up to 1.5 inches) with the Repeating Snake Trap. This durable, weather-resistant polyethylene trap features a cone-shaped entrance that prevents escape. A guillotine-style door allows for easy release or baiting. Ventilation holes are included for the snake's comfort. Built to last, the Repeating Snake Trap is a humane and efficient solution for snake control.",121.50,121.50,Tomahawk Live Trap,"",0737534695524,,Household Essentials | Pest Control | Insect & Pest Traps,,t
2a60a899e67ef8071b5d7a945d6951f1,2020-01-24 13:45:35,https://www.cymbalstore.com/ip/Stainless-Steel-Metal-Retractable-Shoehorn/441674490,Retractable Shoehorn,"This Retractable Shoehorn is crafted from durable stainless steel and extends from 31cm to 65cm. Its adjustable length and non-slip handle provide comfortable and hygienic shoe wearing, eliminating hand contact. Simple to use: insert, step, and pull! Silver finish.",9.01,9.01,Kadell,576796356,441674490,,Household Essentials | Shoe Care & Repair | All Shoe Care & Repair,,t
82ae8cb1d516d636c9974cb4f4bf6dcc,2020-03-10 04:18:04,https://www.cymbalstore.com/ip/Mosquito-Killer-Insect-Trap-Intelligent-Control-Fly-Trap-Indoor-Insect-Killer-Mosquito-Fruit-Fly-UV-Light-USB-Powered/658517480,Insect Control Trap,"The Insect Control Trap uses UV light to attract and trap mosquitoes, fruit flies, and gnats indoors. This USB-powered trap is non-toxic, odorless, and operates silently without zapping, making it safe for homes with children and pets. Its effective range covers 20-40 square meters. Ideal for use in dark, enclosed spaces like bedrooms, living rooms, kitchens, offices and more. Includes options for wall mounting, ceiling suspension, or freestanding placement. Dimensions: 19 x 13 x 13cm.",14.67,14.67,Mancro,"",658517480,,Household Essentials | Pest Control | Insect & Pest Traps,,t
decceebb5ea543a741375d9f3bbea167,2020-01-24 13:44:46,https://www.cymbalstore.com/ip/new-coach-leather-moisturizer-4-oz/427266058,Coach Leather Moisturizer,"Revitalize and protect your Coach leather goods with this specially formulated moisturizer. This 4-oz bottle of Coach Leather Moisturizer helps to keep your leather supple, preventing cracking and dryness. Maintain the beauty and longevity of your favorite Coach pieces with regular use.",29.40,29.40,Coach,"",0889532638147,,Household Essentials | Shoe Care & Repair | All Shoe Care & Repair,,t
8826245c3157a1313cf8c1f02831e1a7,2020-01-24 13:21:45,https://www.cymbalstore.com/ip/Method-All-Purpose-Natural-Surface-Cleaner-Pink-Grapefruit-28-oz-Pack-of-6/788439522,Method All-Purpose Cleaner,"Tackle everyday messes with Method All-Purpose Cleaner. This naturally derived, biodegradable formula cuts through grease and grime, leaving surfaces sparkling clean. The non-toxic formula is safe for your home and the planet. Power green technology ensures effective cleaning. Keep your home fresh and clean with Method's All-Purpose Cleaner.",44.88,44.88,method,"",0191565887455,,Household Essentials | Cleaning Supplies | Surface Care & Protection,,t
38bbf46de9aeb5272a26fdb99acaec63,2020-01-24 13:40:11,https://www.cymbalstore.com/ip/Satco-09247-9T8-LED-24-835-DR-S9247-LED-Straight-Tube-Light-Bulb-for-Replacing-Fluorescents/186649841,Satco LED Straight Tube,"The Satco LED Straight Tube offers efficient and long-lasting lighting. This 9-watt LED T8 bulb features a medium bi-pin (G13) base and emits a neutral white light at 3,500K. With a high CRI of 82 and a light output of 1150 lumens, it provides excellent color rendering and brightness. Enjoy a long average lifetime of 50,000 hours with this reliable Satco LED tube.",24.78,24.78,Satco,"",0045923092473,,Household Essentials | Light Bulbs | Tube Light Bulbs,,t
0a1773afe8c6468f4af2f041c8a51893,2020-01-24 13:28:07,https://www.cymbalstore.com/ip/Restore4-Professional-Restorer-16-fl-oz/357526116,Restore4 Professional Restorer,"Restore4 Professional Restorer delivers a deep clean, restoring surfaces to their original shine. This professional-strength formula eliminates rust, hard water stains, lime scale, and calcium deposits from porcelain, fiberglass, tile, grout, and real metals like brass, copper, and chrome. Unlike supermarket cleaners that only clean the surface, Restore4 tackles hard-to-reach grime, leaving a lasting, sparkling finish. The non-abrasive formula is safe and effective, containing no ammonia or bleach. Get real results and restore your kitchen and bathroom to like-new condition with Restore4. 16 fluid ounces.",17.91,17.91,Restore4,564637404,0752356819712,,Household Essentials | Cleaning Supplies | All-Purpose Cleaners,,t
e149936ea9931a4dc009000a45456e77,2020-03-10 03:34:32,https://www.cymbalstore.com/ip/Eneloop-AA-NiMH-Pre-Charged-Battery-Rechargeable-2100-Times-with-Holder-Orange-Color-s-Pack-of-8/173850653,Eneloop AA Rechargeable Batteries,"Power your devices with Eneloop AA Rechargeable Batteries. Recharge up to 2100 times, a 20% increase over previous generations. Reliable performance even in cold temperatures, now down to -20\u00b0C. Pre-charged with solar energy in Japan, these batteries are eco-friendly and ready to use. Original USA packaging guarantees authenticity. Perfect for a wide range of home electronics. Manufactured in Japan for quality and dependability.",26.00,26.00,eneloop,"",0608938176097,,Household Essentials | Batteries | AA Batteries,,t
2afdcf9775b892e979942ebd1cbb1f3b,2020-03-10 03:51:59,https://www.cymbalstore.com/ip/lot-50-12-75-red-lunch-bar-drink-part-decoration-paper-napkins/130014833,Red Paper Napkins,"Elevate your gatherings with this set of 50 Red Paper Napkins. Perfect for lunch parties, bars, or adding a vibrant touch to any occasion. These 6.5-inch napkins offer a pop of color and practicality. A simple yet effective way to enhance your drink or buffet presentation. Get 50 napkins at 12.75.",2.39,2.39,rhode-island-novelty,"",0097138743800,,Household Essentials | Paper & Plastic | Paper Napkins,,t
89f1ca9f878d22151aaeded610369719,2020-03-10 03:56:16,https://www.cymbalstore.com/ip/Trade-Secret-Countertop-Polish-8oz/146927815,Trade Secret Countertop Polish,Trade Secret Countertop Polish: Revitalize your countertops with Trade Secret Countertop Polish. This 8oz bottle provides a protective shine and helps maintain the beauty of your surfaces. Easy to use and effective for a variety of countertop materials.,7.51,7.51,Trade Secret,"",0059597860504,,Household Essentials | Cleaning Supplies | Kitchen Cleaners | Kitchen Cleaners,,t
16be31f7e52e86aa6efd47707be00c06,2020-03-10 03:52:14,https://www.cymbalstore.com/ip/Ziploc-Brand-Medium-Square-Container-featuring-designs-from-Disney-s-The-Nutcracker-and-The-Four-Realms-Limited-Edition-3-Count/934432633,Ziploc Medium Square Disney Container,"Ziploc Medium Square Disney Containers are designed for optimal food storage, keeping treats fresh with a one-press seal lid. These plastic containers feature festive Disney designs and a space-saving shape. Conveniently freezer, microwave, and dishwasher safe, they're perfect for holiday treats and more. The easy one-press seal ensures secure closure.",0.0,0.0,Ziploc,570540470,0025700715054,,Household Essentials | Paper & Plastic | Food Storage Containers | Ziploc Containers,,f
8d534832672bc348e7929e08f261e553,2020-03-10 03:32:21,https://www.cymbalstore.com/ip/Sony-319-SR527SW-1-55V-Silver-Oxide-0-Hg-Mercury-Free-Watch-Battery-2-Batteries/133087376,Sony 319 Silver Oxide Watch Battery,"Keep your timepiece ticking with the Sony 319 Silver Oxide Watch Battery. This 1.55V battery, also known as SR527SW, delivers reliable and long-lasting power to your watch. Sony's commitment to quality ensures a mercury-free composition (0%Hg), making it an environmentally conscious choice. This package contains two batteries, providing a convenient replacement option to keep your watch running smoothly.",4.86,4.86,Sony,"",0706148503600,,Household Essentials | Batteries | Coin & Button Cell Batteries,,t
7733c61716adf63633c1643a055616e6,2020-03-10 03:45:17,https://www.cymbalstore.com/ip/Grab-Green-Rose-Petal-Laundry-Detergent-Pods-50-loads-230950-2-PACK-OC/399349898,Rose Petal Laundry Pods,"Experience the gentle cleaning power of Rose Petal Laundry Pods! These pre-measured pods soften fabrics and are perfect for sensitive skin. Made with naturally-derived ingredients, our non-toxic formula is free of phosphates, optical brighteners, chlorine, and dyes. Infused with a delicate rose petal fragrance, enjoy clean, fresh laundry with every load. Safe for HE and standard machines.",34.74,34.74,Grab Green,"",0754748249251,,Household Essentials | Laundry | Laundry Detergents,,t
136c185be9659cd153c335e7afdb2c99,2020-03-10 03:46:41,https://www.cymbalstore.com/ip/OxiClean-Odor-Blasters-Odor-Stain-Remover-Laundry-Booster-40-5-oz/139561269,OxiClean Odor & Stain Laundry Booster,"Eliminate tough odors and stubborn stains with OxiClean Odor & Stain Laundry Booster. Perfect for athletes, hard workers, and anyone dealing with smelly laundry, this powerful formula tackles everything from sweaty clothes to musty towels. Pre-soak for best results on tough stains and odors, or add to your wash for overall freshening. Chlorine-free and color-safe, it works in all washing machines, leaving your clothes with a classic clean scent. Get rid of odors and stains and bring your laundry back to life!",5.98,5.98,OxiClean,566958230,0757037012079,,Household Essentials | Laundry | Stain Removers | OxiClean Stain Remover,,t
5f7c0a9828432da94a212e1008599e09,2020-01-24 13:38:41,https://www.cymbalstore.com/ip/AmScope-8W-Fluorescent-Ring-Light-Bulb/39476223,Fluorescent Ring Light,"The Fluorescent Ring Light is an 8W replacement bulb designed for microscopes utilizing Model FRL8 ring lights. Featuring a 68mm inner diameter and a 93mm outer diameter, this fluorescent ring bulb provides consistent and bright illumination. Operates at 110V/220V.",12.99,12.99,AmScope,"",0013964569278,,Household Essentials | Light Bulbs | Fluorescent Bulbs | Fluorescent Bulbs,,t
2c81e462f39399c2c1aedc6a6fefe031,2020-01-24 13:43:31,https://www.cymbalstore.com/ip/Viva-Signature-Cloth-Paper-Towels-Choose-A-Sheet-8-Triple-Rolls-24-Regular-Rolls/136366540?wpa_bd=1579872935584&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=8cf8ab977ac9fe496fff364b8b5f6799&wpa_aux_info=__aux_info__&wpa_tag=__tag__&wpa_pos=5&wpa_plmt=__plmt__&wpa_aduid=__aduid__,Viva Signature Cloth Paper Towels,"Experience exceptional cleaning with Viva Signature Cloth Paper Towels. These durable paper towels offer cloth-like strength to tackle tough messes, wet or dry, throughout your home. Their unique texture provides superior absorbency, lifting away dirt and grime with ease. Each roll contains 165 sheets, ensuring you're always ready for any cleanup. Get Viva Signature Cloth Paper Towels conveniently delivered to your door and enjoy the same softness and strength you've always loved.",16.98,16.98,Viva,575782855,0036000510317,,Household Essentials | Paper & Plastic | Paper Towels | Viva Paper Towels,,t
